timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
56.56,198473954.02,96,1.034,159,0.23,161207634,1128453189,92604651
56.76,203326724.19,75,0.624,160,0.109,208553710,1133470173,47516407
56.96,199635913.33,91,0.994,160,0.306,166334358,1138487845,69011063
57.162,191719354.18,91,0.773,160,0.064,204555756,1143267693,70634146
57.362,204580396.79,70,0.821,161,0.064,148128482,1148411077,34958068
57.566,198863971.35,82,0.811,161,0.175,175634144,1153490661,55924843
57.768,203019530.4,68,0.637,162,0.084,185307665,1158602149,59102040
57.968,186584356.38,62,0.618,163,0.149,174287077,1163256077,30041493
58.168,206521771.16,80,1.058,164,0.201,131387523,1168400829,83851339
58.371,188633266.04,58,0.817,166,0.115,123260418,1173205309,64741548
58.571,212098030.19,72,0.987,166,0.063,126658769,1178561461,82633889
58.771,189885123.22,79,0.556,166,0.037,246667385,1183244637,50204379
58.975,186056070.07,93,1.208,166,0.184,133703009,1188074821,30189128
59.175,178322060.93,107,2.476,166,1.133,75071195,1192570861,33663839
59.376,179226793.88,78,0.726,167,0.053,186523722,1196940981,35079407
59.577,169033398.36,84,0.772,169,0.073,188851237,1201302469,33355013
59.777,201787458.7,84,1.137,169,0.233,128315076,1206248293,90097777
59.978,169790875.71,70,0.81,170,0.04,150070326,1210507461,36680337
