timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
47.925,205336561.79,76,0.961,137,0.237,137398985,1174461621,23236486
48.129,205128495.13,82,1.307,137,0.098,109005030,1179710621,39330950
48.333,215299204.64,102,1.296,137,0.037,136715996,1185184061,61152337
48.533,206027126.64,80,0.613,138,0.071,226628082,1190292613,41910274
48.733,212711847.11,91,1.124,138,0.221,140615028,1195634285,53377254
48.935,225249336.64,92,0.62,138,0.059,257681563,1201241413,49412462
49.135,205456859.76,95,1.636,138,1.093,100876632,1206414645,29753424
49.341,222371481.25,74,1.01,139,0.154,127214840,1212177717,41041629
49.541,230265390.1,74,0.63,140,0.085,203937192,1217883317,47124260
49.742,221736202.96,82,0.602,140,0.066,236339539,1223454749,47264094
49.945,227952817.78,93,1.412,140,0.182,114425066,1229342317,40589308
50.145,245784610.85,103,0.686,140,0.017,260798251,1235381925,79514450
50.346,217870101.61,115,0.699,140,0.068,285513841,1240887221,37659297
50.547,237222023.49,100,0.636,141,0.047,273153861,1246948605,50246056
50.749,255871645.3,106,0.936,141,0.049,196753211,1253364693,56455216
50.955,240205676.7,118,1.234,141,0.069,166055314,1259544757,68737743
51.156,249903114.07,126,0.929,141,0.166,235606779,1265823285,68952380
51.358,252581106.98,140,1.172,141,0.231,207408291,1272303085,29294797
51.558,232020273.35,147,1.012,141,0.232,252336082,1277915533,80784446
51.76,247157729.13,104,0.771,142,0.031,234118736,1284239029,58579013
51.96,258781228.12,115,1.24,142,0.186,161050977,1290793405,46675457
52.16,247647319.34,126,0.898,142,0.232,243602336,1296822757,85472222
52.368,249352597.91,141,1.057,142,0.045,231597873,1303449645,33089579
52.57,243125953.86,144,0.699,142,0.058,357768579,1309568893,83910846
52.777,242237026.86,149,1.467,142,0.265,176379051,1315895205,39718545
52.981,255676211.94,121,0.873,143,0.044,240594593,1322346101,48601851
53.189,230175979.48,122,1.097,143,0.281,193198632,1328340821,28795454
53.389,271862223.65,133,1.524,143,0.258,151553930,1335117461,98489146
53.591,229734538.54,98,0.68,144,0.096,250234827,1340799893,39697127
53.791,244493136.6,110,1.329,144,0.27,143778843,1346925125,112634255
53.995,250158688.5,88,1.164,145,0.309,131294451,1353394165,31280836
54.196,242033209.36,106,0.812,145,0.063,226655099,1359409157,49426042
54.398,252829582.17,116,0.858,145,0.16,234783459,1365873029,45877227
54.598,229160178.25,99,1.208,146,0.343,142402649,1371607141,72683181
54.799,233818347.44,106,2.287,146,0.989,80535898,1377399141,11940819
55.003,252026226.83,119,0.831,146,0.025,248564267,1383931069,41470167
55.205,259125247.33,128,1.326,146,0.026,167716316,1390342813,54806964
55.405,239280884.72,138,1.76,146,0.248,136195271,1396305677,81990649
55.605,263924878.3,103,1.699,147,0.43,105309090,1403014301,121340782
55.805,244193536.1,97,0.734,149,0.107,229550153,1409020725,78319496
56.006,246403778.57,69,1.174,150,0.22,102124701,1415297813,37072289
56.21,254920868.05,90,0.707,150,0.051,220959378,1421799333,41484311
56.411,237107572.23,104,0.765,150,0.167,236145573,1427697037,49339259
56.614,263237561.42,95,0.888,151,0.065,185891891,1434473685,60145379
56.814,243469571.95,110,2.815,151,0.506,67887053,1440477109,26467264
57.023,225089576.77,121,1.77,151,0.375,118734773,1446476157,13923076
57.223,257706217.53,133,1.384,151,0.073,166874844,1452861837,113982507
57.427,252877132.21,60,0.979,154,0.043,106397244,1459279517,65366045
57.627,232508242.23,81,0.934,154,0.073,150570312,1465020837,57273833
57.827,241872932.3,95,1.724,154,0.247,95700847,1471148773,65459694
58.027,216414097.43,117,1.245,154,0.272,163194220,1476580221,98770860
58.233,251456823.37,128,0.853,154,0.134,260665455,1483096221,29510869
58.433,232042476.19,128,0.83,154,0.061,267926878,1488810029,31065554
58.641,255700050.94,139,1.264,154,0.119,191024340,1495396453,21558312
58.841,254305675.1,147,1.072,154,0.175,238132805,1501753701,30871065
59.043,233847532.46,153,0.759,154,0.04,350036603,1507749869,45591939
59.243,264336285.22,163,1.756,154,0.272,161211696,1514370005,85658436
59.445,239865974.41,123,1.179,155,0.162,181276335,1520366341,67558320
59.646,237050184.05,125,1.107,155,0.162,196095248,1526427669,65655399
59.849,257252060.95,140,1.114,155,0.1,218296354,1533008829,28223728
